road_no,tesecn_start_rrd,tesecn_end_rrd,tesecn_id,tesecn_volume,traffic_score,crashes_30m,has_crash_near_segment,fatal_serious_30m,child_30m,ped_30m,severity_weighted_30m,high_risk,cv_percent,rlcwy_code,rlcwy_code_binary
4516,1.83,8.21,3286889.0,3300,2100.0,12,True,1,2,0,32,0,4.5,U,0
6191,0.62,1.68,3287764.0,27900,15800.0,119,True,3,1,8,194,1,2.5,U,0
6212,1.77,2.42,3287850.0,50200,29900.0,60,True,4,1,5,130,1,3.0,L,1
56301,0.0,2.37,11235438.0,10300,5900.0,87,True,4,3,10,192,1,2.5,U,0
7395,0.0,20.53,3288230.0,46,65.0,0,False,0,0,0,0,0,26.0,U,0
4504,0.0,0.89,3286857.0,6000,3900.0,8,True,1,1,2,33,0,5.0,U,0
4238,31.14,34.11,7577379.0,1200,1200.0,5,True,0,0,0,5,0,16.0,U,0
6204,0.85,1.45,12313356.0,14400,14600.0,62,True,5,1,3,132,1,15.5,U,0
6215,7.2,8.83,3287867.0,35300,21800.0,156,True,6,2,4,246,1,3.5,U,0
7263,54.62,58.38,11940232.0,320,210.0,1,True,0,0,1,6,0,4.5,U,0
4515,7.67,8.58,5156264.0,10800,6700.0,22,True,0,1,1,32,0,4.0,U,0
4390,17.22,20.74,4916806.0,5600,4800.0,6,True,0,0,0,6,0,10.5,U,0
6300,5.3,5.56,5156367.0,2600,1600.0,2,True,0,0,0,2,0,3.5,L,1
3849,6.18,20.75,3286503.0,120,150.0,0,False,0,0,0,0,0,21.0,U,0
7380,20.99,52.5,3288222.0,240,170.0,7,True,1,2,1,32,0,6.5,U,0
4500,54.66,63.78,6419825.0,18500,26200.0,10,True,1,0,0,20,0,27.0,L,1
6452,0.1,1.61,4446706.0,17700,9800.0,28,True,1,1,3,58,0,2.0,U,0
3500,295.01,296.73,13647522.0,39000,34200.0,78,True,4,2,2,138,1,11.5,L,1
4646,0.27,0.49,3289535.0,32200,20900.0,31,True,0,2,0,41,0,5.0,L,1
7398,0.0,0.97,3288231.0,1200,1850.0,4,True,1,0,0,14,0,31.0,L,1
4515,39.37,47.17,3286882.0,1200,1000.0,12,True,3,0,1,47,0,11.0,U,0
4390,20.93,21.48,3286696.0,9300,5500.0,14,True,0,0,0,14,0,3.0,U,0
6449,2.42,6.74,4692944.0,7000,4500.0,42,True,2,0,4,82,1,4.5,U,0
3680,0.0,0.95,3286478.0,3500,3600.0,2,True,0,0,0,2,0,15.5,U,0
4673,0.0,13.88,4322608.0,1800,1700.0,25,True,5,0,2,85,1,12.0,U,0
6449,0.0,0.02,12203756.0,7100,3900.0,5,True,0,0,0,5,0,1.5,U,0
3683,0.0,31.06,3286482.0,1000,1100.0,9,True,3,0,0,39,0,18.0,U,0
4652,1.05,1.92,3287003.0,2200,2300.0,4,True,0,0,0,4,0,17.0,U,0
4384,28.78,29.38,13133964.0,8100,4800.0,4,True,1,0,1,19,0,3.0,U,0
8486,1.27,3.29,3288388.0,2300,2300.0,2,True,0,0,1,7,0,15.0,U,0
6784,0.21,0.64,12389717.0,6600,5700.0,11,True,0,0,0,11,0,10.5,U,0
4009,70.48,82.74,5153073.0,1000,900.0,6,True,1,0,1,21,0,11.0,U,0
3500,163.83,180.28,3286440.0,3200,5200.0,17,True,2,0,1,42,0,34.5,U,0
4646,22.69,23.68,3289528.0,7200,6700.0,5,True,0,0,1,10,0,13.0,U,0
8400,347.38,348.24,13448783.0,6700,7600.0,3,True,0,0,0,3,0,19.5,U,0
4138,1.37,12.04,3286616.0,1900,1900.0,6,True,0,0,0,6,0,14.5,U,0
2600,269.71,294.9,3286270.0,1600,1700.0,4,True,0,0,0,4,0,16.5,U,0
4483,7.93,8.25,3286740.0,6500,6100.0,6,True,0,0,1,11,0,13.0,U,0
3160,45.02,45.2,3286315.0,750,760.0,0,False,0,0,0,0,0,16.0,L,1
4418,0.0,1.07,3286726.0,9400,5500.0,10,True,0,0,0,10,0,2.5,U,0
6155,0.0,0.55,11240825.0,20700,14200.0,37,True,1,2,5,82,1,5.5,L,1
5221,6.82,7.35,3287267.0,32500,18400.0,78,True,6,4,4,178,1,2.5,L,1
4413,0.0,0.45,3286725.0,1100,900.0,2,True,1,1,0,17,0,10.0,U,0
6143,3.27,3.54,3287718.0,37500,22100.0,73,True,3,1,9,153,1,3.0,L,1
5609,1.32,1.72,4435826.0,22500,12900.0,15,True,0,1,1,25,0,2.5,U,0
6149,1.83,2.26,4745281.0,6900,3700.0,34,True,1,0,12,104,1,1.5,U,0
5449,0.0,1.05,13107985.0,7700,8100.0,10,True,1,0,0,20,0,17.0,U,0
4766,3.83,7.35,4748316.0,4100,3000.0,27,True,6,3,1,107,1,7.5,U,0
3873,28.98,53.95,12458900.0,400,490.0,5,True,0,0,0,5,0,21.5,U,0
6155,1.67,1.88,11240831.0,21400,15700.0,62,True,0,0,5,87,1,7.0,L,1
5440,0.0,0.88,12312978.0,14100,12200.0,14,True,1,0,1,29,0,11.5,U,0
4882,65.41,87.56,6384983.0,430,400.0,5,True,1,0,0,15,0,13.0,U,0
43618,0.0,15.27,5467975.0,4900,4400.0,48,True,4,0,2,98,1,12.0,U,0
4489,13.39,13.89,3286788.0,14600,8900.0,20,True,0,1,3,40,0,3.5,L,1
6191,4.34,4.56,4428167.0,24400,13800.0,29,True,0,1,3,49,0,2.5,U,0
8000,111.31,141.02,3288302.0,2600,2900.0,10,True,4,1,0,55,0,19.0,U,0
5427,0.0,0.3,3287351.0,850,1600.0,1,True,0,0,0,1,0,42.5,U,0
4763,62.16,63.28,6411024.0,1200,1200.0,5,True,2,1,0,30,0,15.0,U,0
4489,13.89,14.57,3286789.0,8800,5700.0,13,True,1,0,1,28,0,5.0,U,0
2600,198.55,264.79,3286267.0,900,1000.0,9,True,1,0,0,19,0,19.0,U,0
4009,0.0,25.09,3286546.0,2700,3000.0,26,True,5,1,0,81,1,18.5,U,0
4760,1.08,2.53,13134363.0,27300,19800.0,39,True,2,2,2,79,1,7.0,L,1
8400,307.56,312.83,3288360.0,2800,2700.0,3,True,0,0,0,3,0,14.5,U,0
3160,23.48,45.02,3286313.0,600,650.0,1,True,0,0,0,1,0,16.5,U,0
4480,34.88,36.23,3286736.0,3500,2900.0,2,True,0,0,0,2,0,10.0,U,0
4004,16.54,16.99,3286539.0,850,700.0,0,False,0,0,0,0,0,10.0,U,0
4027,32.85,36.04,3286594.0,900,800.0,2,True,0,0,0,2,0,12.0,U,0
8486,0.43,0.9,3288387.0,4300,2400.0,3,True,1,0,0,13,0,2.0,U,0
3000,96.12,97.64,7210247.0,700,800.0,2,True,0,0,0,2,0,18.5,U,0
4411,0.0,0.34,3286722.0,2300,1900.0,6,True,0,0,0,6,0,10.5,U,0
4760,50.38,50.56,6236088.0,12900,7200.0,3,True,0,0,0,3,0,2.0,U,0
3335,20.72,21.28,3286369.0,170,200.0,0,False,0,0,0,0,0,20.0,U,0
1503,0.79,4.21,7304668.0,4200,3400.0,2,True,0,0,0,2,0,9.0,U,0
5409,5.09,5.94,3712726.0,16400,10100.0,59,True,2,2,1,94,1,4.0,L,1
3160,175.81,176.78,12188016.0,6100,6300.0,3,True,0,0,0,3,0,16.5,U,0
1100,182.76,229.24,12458903.0,260,340.0,0,False,0,0,0,0,0,23.0,U,0
6146,4.59,5.46,3287730.0,27400,15400.0,66,True,6,1,4,151,1,2.0,U,0
20015,0.0,9.6,12632312.0,45,38.0,0,False,0,0,0,0,0,11.0,U,0
43612,5.57,6.51,12896994.0,7200,5400.0,9,True,1,0,0,19,0,7.5,U,0
6191,3.37,4.34,3287765.0,28400,16500.0,83,True,0,2,6,123,1,2.5,U,0
20048,0.0,7.17,7391024.0,43,44.0,1,True,0,0,0,1,0,16.5,U,0
5616,1.1,1.26,11235451.0,14500,8600.0,6,True,0,0,0,6,0,3.0,U,0
4769,0.0,1.13,3287068.0,3000,2000.0,5,True,0,0,0,5,0,5.5,U,0
48870,72.35,81.16,6401297.0,850,800.0,5,True,0,0,0,5,0,14.0,U,0
6200,2.28,2.75,3287771.0,28300,18400.0,135,True,6,4,8,255,1,5.0,U,0
5603,2.83,3.33,4748770.0,36700,27300.0,71,True,0,2,3,96,1,7.5,L,1
5021,3.37,3.83,13165363.0,3900,3300.0,3,True,1,0,0,13,0,11.0,U,0
44821,2.24,5.35,3288513.0,3400,3200.0,18,True,1,0,0,28,0,13.0,U,0
4495,13.89,15.65,5156347.0,4000,2600.0,4,True,0,0,2,14,0,5.0,U,0
6170,0.63,0.79,11240732.0,24400,14600.0,29,True,0,0,6,59,0,3.5,U,0
6024,0.0,0.83,3287676.0,17900,10400.0,181,True,1,2,11,256,1,2.5,U,0
72000,9.99,11.45,6109205.0,8300,5300.0,14,True,0,1,0,19,0,4.5,U,0
5651,0.0,0.75,3287455.0,18700,11400.0,56,True,0,0,0,56,0,3.5,U,0
6000,22.12,23.44,4689928.0,4000,2600.0,14,True,1,0,3,39,0,4.5,U,0
4027,24.04,32.85,5152993.0,650,600.0,2,True,1,0,0,12,0,12.5,U,0
5300,19.71,20.2,12840958.0,45200,46200.0,6,True,0,0,0,6,0,15.5,L,1
6592,4.36,4.37,3287980.0,38700,22400.0,30,True,2,2,1,65,0,2.5,L,1
5674,0.0,0.5,7189341.0,5600,7600.0,9,True,0,0,0,9,0,25.0,U,0
4480,1.18,6.36,3286731.0,1600,1400.0,4,True,0,0,0,4,0,12.0,U,0
4763,53.34,57.32,6411023.0,1800,1700.0,9,True,1,0,1,24,0,14.0,U,0
4363,10.47,18.79,3286661.0,220,250.0,3,True,1,0,0,13,0,19.0,U,0
5300,7.71,10.17,11264353.0,27300,30300.0,17,True,1,0,1,32,0,18.5,L,1
6586,5.72,6.55,3287970.0,28000,16900.0,97,True,7,3,12,242,1,3.5,L,1
4640,8.06,10.05,4327475.0,2800,2000.0,18,True,1,1,3,48,0,6.0,U,0
4880,36.13,38.85,6401195.0,2800,2800.0,5,True,0,0,0,5,0,15.5,U,0
17057,0.0,59.12,12458885.0,12,11.0,2,True,0,0,0,2,0,8.5,U,0
4606,2.23,2.79,4695802.0,4900,2800.0,2,True,0,0,0,2,0,2.0,U,0
4883,28.06,37.26,6401302.0,1000,1100.0,11,True,2,1,1,41,0,17.0,U,0
20024,0.1,20.11,6234845.0,220,220.0,2,True,0,0,0,2,0,15.5,U,0
22021,0.0,0.55,7241464.0,1300,1500.0,8,True,0,0,0,8,0,19.0,U,0
5842,1.52,2.36,3287560.0,9800,5700.0,41,True,1,0,1,56,0,2.5,L,1
8329,33.31,33.84,3288336.0,1100,1200.0,0,False,0,0,0,0,0,16.5,U,0
5624,2.11,2.34,3287406.0,48100,29300.0,96,True,4,0,3,151,1,3.5,L,1
5048,0.87,2.71,3287153.0,16400,10500.0,133,True,5,3,12,258,1,4.5,U,0
56441,0.0,0.4,12886503.0,3100,8600.0,6,True,0,0,0,6,0,67.5,U,0
3500,8.23,8.98,3286427.0,4800,6700.0,6,True,1,1,1,26,0,27.0,L,1
6604,0.97,2.32,3287998.0,32300,20900.0,99,True,4,2,5,174,1,4.5,L,1
6021,10.45,11.68,4689908.0,900,600.0,6,True,1,0,1,21,0,5.0,U,0
8000,204.78,207.17,12987500.0,5100,6100.0,1,True,1,0,0,11,0,21.5,U,0
5633,0.0,0.61,3287410.0,22800,17300.0,47,True,2,2,1,82,1,8.0,L,1
5206,2.05,3.22,3287204.0,15600,9700.0,19,True,0,0,2,29,0,4.0,L,1
62039,0.93,1.06,13149526.0,15100,10500.0,49,True,1,0,2,69,0,6.0,U,0
3489,0.0,11.79,3286396.0,850,850.0,2,True,1,0,0,12,0,14.0,U,0
6601,0.0,0.92,3287987.0,25200,16300.0,154,True,7,3,11,294,1,5.0,L,1
4763,10.46,11.08,3287054.0,17700,12000.0,9,True,2,0,1,34,0,5.5,L,1
8000,208.04,208.23,12987501.0,5600,6900.0,2,True,0,0,0,2,0,22.5,L,1
62032,1.04,1.51,12878044.0,5900,3600.0,39,True,1,1,4,74,1,4.0,U,0
3486,0.43,1.04,6410465.0,7400,4700.0,6,True,1,0,3,31,0,4.5,U,0
6000,6.41,17.6,3287615.0,600,400.0,100,True,19,4,24,430,1,5.0,U,0
2200,63.52,96.69,3286199.0,470,550.0,4,True,1,0,0,14,0,21.5,U,0
3400,313.1,322.54,3286379.0,1400,2000.0,4,True,1,0,0,14,0,28.0,U,0
8664,0.0,1.66,3288426.0,1400,1400.0,0,False,0,0,0,0,0,15.5,U,0
6015,2.73,3.42,3287650.0,20500,11600.0,70,True,1,3,5,120,1,2.5,U,0
3160,50.33,59.8,6235803.0,460,470.0,3,True,1,0,1,18,0,15.0,U,0
63005,0.64,3.0,4473584.0,390,290.0,9,True,2,0,3,44,0,7.5,L,1
8832,1.23,1.78,5154632.0,4900,2700.0,9,True,0,0,0,9,0,1.5,U,0
7000,48.69,51.5,3288086.0,1900,1900.0,2,True,1,0,1,17,0,15.5,U,0
2600,314.53,315.34,3286273.0,10500,7000.0,3,True,0,1,0,8,0,5.0,U,0
63030,0.0,0.32,3288533.0,800,650.0,1,True,0,0,0,1,0,9.5,U,0
8832,22.74,28.12,3288458.0,1900,1800.0,3,True,0,1,0,8,0,13.5,U,0
7018,10.78,15.72,3288101.0,5000,5600.0,13,True,4,0,0,53,0,19.0,U,0
3000,0.0,16.13,7210244.0,170,240.0,0,False,0,0,0,0,0,26.0,U,0
5654,2.76,3.91,3287464.0,22500,15100.0,54,True,1,0,4,84,1,5.5,U,0
8823,18.41,34.85,3288436.0,1600,1700.0,9,True,2,0,1,34,0,16.5,U,0
60009,0.0,0.35,4693698.0,7300,5700.0,12,True,0,0,2,22,0,9.0,U,0
7200,164.97,199.84,3288191.0,4000,6100.0,28,True,4,0,1,73,1,30.0,U,0
4760,4.47,4.92,3287037.0,16600,12100.0,3,True,0,1,0,8,0,7.0,L,1
5063,9.55,10.12,4714908.0,7300,4600.0,9,True,0,0,1,14,0,4.5,U,0
2806,1.86,2.54,3286289.0,2600,3000.0,1,True,0,0,0,1,0,19.0,L,1
5800,2.36,2.91,4398750.0,10600,11700.0,3,True,0,0,0,3,0,18.0,L,1
7200,3.07,3.5,3717313.0,42000,28300.0,82,True,2,2,1,117,1,5.5,L,1
4760,12.3,16.9,3287038.0,13400,11400.0,40,True,1,2,2,70,0,10.5,U,0
5300,20.2,21.17,13108083.0,43200,43900.0,2,True,0,0,0,2,0,15.5,L,1
5800,7.28,8.31,7070306.0,34600,29200.0,41,True,0,2,1,56,0,10.5,L,1
4483,22.76,27.73,7908164.0,3100,1800.0,25,True,4,0,0,65,0,3.0,U,0
7200,32.57,33.78,11265698.0,34100,33900.0,17,True,0,0,0,17,0,14.5,L,1
4381,26.81,27.41,3286676.0,7200,6200.0,8,True,0,0,1,13,0,11.0,U,0
5300,10.17,10.97,11264356.0,33200,35700.0,7,True,0,0,0,7,0,17.0,L,1
5800,2.91,3.13,7069208.0,14000,14100.0,16,True,0,0,0,16,0,15.0,L,1
4609,1.19,1.61,3286939.0,11500,7100.0,17,True,0,0,2,27,0,3.5,U,0
7200,213.29,218.7,6095248.0,3500,5300.0,10,True,0,0,0,10,0,31.5,U,0
4881,0.0,23.51,6379042.0,95,80.0,2,True,0,0,0,2,0,9.5,U,0
4489,20.16,26.42,3286793.0,4700,2900.0,73,True,6,3,13,213,1,4.0,U,0
6203,0.0,0.47,13037043.0,66200,62600.0,23,True,1,1,0,38,0,13.5,L,1
5827,2.73,3.16,4748217.0,9600,5800.0,22,True,1,0,3,47,0,3.0,U,0
7623,4.68,4.74,13133664.0,15800,8900.0,14,True,0,0,0,14,0,2.5,U,0
5633,1.78,2.1,12902326.0,27000,18000.0,33,True,3,2,6,103,1,5.0,L,1
5048,0.0,0.87,3287152.0,33600,21400.0,38,True,2,3,3,88,1,4.5,U,0
5006,6.12,6.68,13444523.0,13100,9000.0,16,True,2,2,1,51,0,5.5,U,0
43612,2.42,4.98,3288493.0,6500,5600.0,20,True,1,1,1,40,0,11.0,U,0
6604,11.36,12.25,3288012.0,29700,19700.0,24,True,2,2,0,54,0,5.0,L,1
5833,1.92,3.1,3287538.0,21600,14300.0,72,True,1,0,4,102,1,5.5,L,1
7700,133.45,140.15,5153741.0,1200,1900.0,3,True,0,0,0,3,0,31.5,U,0
5630,3.04,3.22,11241583.0,28500,17100.0,41,True,2,0,12,121,1,3.0,L,1
5063,2.31,2.99,11615525.0,14700,10100.0,60,True,0,3,2,85,1,6.0,U,0
5409,1.45,1.77,7332327.0,26600,21800.0,84,True,1,2,1,109,1,10.0,L,1
3486,37.86,43.71,3286395.0,1800,1900.0,4,True,2,1,1,34,0,16.5,U,0
6604,18.14,19.7,3288022.0,23700,14500.0,44,True,1,1,4,79,1,3.5,L,1
5851,1.34,2.17,3287579.0,22300,13100.0,55,True,1,1,4,90,1,3.0,L,1
8000,207.17,208.04,12986191.0,5600,6900.0,2,True,0,0,0,2,0,21.5,U,0
5036,1.62,2.44,12870439.0,11300,6800.0,23,True,1,0,2,43,0,3.5,L,1
3483,1.59,1.89,3286390.0,4100,3000.0,1,True,0,0,0,1,0,7.0,U,0
6735,2.88,3.18,4695716.0,34500,19800.0,48,True,0,2,2,68,0,2.5,U,0
8166,25.63,40.58,3288330.0,110,150.0,8,True,1,0,0,18,0,26.5,U,0
6580,1.15,2.08,3287946.0,15400,9300.0,42,True,1,0,3,67,0,3.5,L,1
3498,0.0,0.58,3286412.0,800,950.0,0,False,0,0,0,0,0,20.0,U,0
6592,6.86,8.09,3287985.0,15200,8700.0,93,True,3,4,7,178,1,2.5,U,0
6021,8.9,9.61,4689906.0,1300,850.0,6,True,1,0,2,26,0,4.0,U,0
2400,152.34,177.07,3286221.0,700,800.0,4,True,0,0,0,4,0,18.5,U,0
8344,0.36,1.72,7686267.0,2200,2400.0,11,True,0,0,1,16,0,17.5,U,0
62040,0.0,0.68,12878038.0,5900,4000.0,28,True,2,0,3,63,0,5.5,U,0
3483,1.04,1.41,3286388.0,8400,5600.0,7,True,1,0,1,22,0,5.5,L,1
6601,6.26,7.73,3287995.0,40400,24900.0,123,True,7,3,10,258,1,3.5,L,1
2409,74.0,74.12,12029230.0,1100,1050.0,2,True,0,0,0,2,0,14.0,L,1
3500,8.98,23.26,13640723.0,4800,6700.0,11,True,3,0,1,46,0,27.0,U,0
5836,0.9,1.14,3287556.0,20200,11500.0,10,True,0,1,1,20,0,2.5,L,1
2400,54.28,54.91,13133966.0,420,700.0,0,False,0,0,0,0,0,35.5,U,0
8652,0.0,0.63,7301364.0,850,1000.0,0,False,0,0,0,0,0,19.0,U,0
7015,6.55,30.66,3288095.0,1000,1100.0,4,True,1,0,1,19,0,19.0,U,0
2415,13.19,13.38,5155642.0,5600,5300.0,10,True,0,0,0,10,0,13.5,U,0
8832,0.6,0.85,3288453.0,10900,5900.0,15,True,3,0,3,60,0,1.5,U,0
6866,5.77,5.99,7301446.0,11600,6700.0,12,True,0,2,0,22,0,2.5,U,0
6024,2.54,3.29,3287678.0,14900,8800.0,44,True,1,1,2,69,0,3.0,U,0
5066,4.26,4.39,4759282.0,16900,9600.0,18,True,1,0,1,33,0,2.0,U,0
2600,98.19,155.35,3286263.0,850,900.0,13,True,1,0,0,23,0,15.5,U,0
5803,1.01,1.7,3287483.0,6000,3200.0,6,True,1,0,4,36,0,1.5,U,0
8832,4.41,15.67,3288456.0,3100,3100.0,6,True,0,0,0,6,0,15.0,U,0
7015,36.38,37.99,3288098.0,5700,7300.0,5,True,0,0,0,5,0,23.5,L,1
6033,7.2,7.55,4693718.0,38500,28800.0,75,True,0,1,6,110,1,8.0,L,1
5063,6.81,6.9,5101342.0,15800,9400.0,25,True,0,0,3,40,0,3.0,L,1
5654,1.37,2.08,3287462.0,21500,15600.0,57,True,2,5,2,112,1,7.0,L,1
6860,0.22,0.57,4874008.0,17200,9800.0,9,True,0,0,0,9,0,2.5,L,1
4123,0.9,21.26,3286599.0,450,400.0,2,True,0,0,0,2,0,11.0,U,0
5206,0.86,1.04,3287201.0,17000,10700.0,4,True,0,0,0,4,0,4.0,U,0
6583,0.0,0.91,3287961.0,18400,11100.0,62,True,0,1,3,82,1,3.5,L,1
4515,20.75,25.53,5156346.0,1500,1300.0,20,True,4,0,7,95,1,10.5,U,0
4384,33.26,33.6,5159278.0,15700,9400.0,7,True,0,0,0,7,0,3.0,U,0
5648,0.18,0.43,4398809.0,20400,11700.0,25,True,1,1,2,50,0,2.5,L,1
3500,292.34,292.99,13647670.0,25900,23500.0,40,True,1,2,1,65,0,12.0,L,1
4664,0.0,4.96,3287016.0,3000,2500.0,14,True,1,0,0,24,0,9.5,U,0
4531,0.0,0.63,3286898.0,5300,4000.0,19,True,0,0,0,19,0,7.5,U,0
6458,0.42,0.82,13425603.0,26500,15600.0,22,True,0,1,2,37,0,3.0,U,0
5421,0.0,0.19,3287344.0,2300,3900.0,5,True,0,0,0,5,0,35.0,U,0
4643,27.46,37.34,3286979.0,600,550.0,19,True,2,0,3,54,0,11.5,U,0
7149,3.9,15.57,3288115.0,500,600.0,3,True,0,0,0,3,0,19.0,U,0
4384,7.42,11.79,3286680.0,3600,3000.0,9,True,1,0,2,29,0,10.5,U,0
5221,8.13,8.88,4691834.0,36100,20400.0,45,True,1,0,4,75,1,2.0,L,1
5824,2.86,3.89,3713206.0,16400,10600.0,33,True,0,0,0,33,0,4.5,L,1
7200,122.71,125.01,6420042.0,4000,6000.0,7,True,0,0,0,7,0,30.0,U,0
4240,66.01,67.84,7581850.0,2200,2200.0,5,True,0,0,0,5,0,16.0,U,0
5218,18.36,18.97,3287253.0,15700,9300.0,23,True,1,3,1,53,0,3.0,L,1
7200,33.78,34.35,4917604.0,26000,28000.0,5,True,1,0,0,15,0,17.5,L,1
4238,28.49,31.14,7574441.0,1400,1400.0,2,True,0,0,0,2,0,15.5,U,0
6443,1.27,2.55,4450827.0,17100,9100.0,22,True,1,0,2,42,0,1.5,U,0
4621,14.1,15.95,5088200.0,1500,1200.0,4,True,0,0,1,9,0,10.0,U,0
7200,31.4,31.99,3288172.0,14900,12200.0,4,True,0,1,0,9,0,9.5,L,1
4766,0.0,0.33,12053254.0,6300,4000.0,2,True,1,0,0,12,0,4.5,U,0
4015,45.77,45.89,5155894.0,1600,1600.0,1,True,0,0,0,1,0,15.0,U,0
22003,93.36,240.29,7685464.0,12,13.0,2,True,1,0,0,12,0,16.5,U,0
4384,0.55,1.39,4917974.0,8300,5500.0,15,True,0,0,1,20,0,5.0,U,0
6215,3.92,4.67,3856868.0,30800,19100.0,68,True,1,1,6,113,1,4.0,L,1
4600,4.87,5.87,6080104.0,11500,6600.0,6,True,1,0,1,21,0,2.5,U,0
17042,60.45,106.92,3288465.0,260,290.0,5,True,1,0,1,20,0,18.0,U,0
4243,24.18,24.62,3286643.0,1300,1400.0,4,True,0,0,0,4,0,17.5,U,0
3689,0.0,5.86,3286492.0,340,450.0,0,False,0,0,0,0,0,25.0,U,0
4600,3.84,4.51,4696359.0,12300,7400.0,13,True,0,1,4,38,0,3.5,U,0
5821,0.47,0.9,4397560.0,5400,3100.0,15,True,0,1,1,25,0,2.5,L,1
4609,0.0,1.19,3286938.0,11400,6900.0,36,True,0,1,2,51,0,3.5,U,0
18000,0.0,185.99,5205558.0,8,6.0,1,True,0,0,0,1,0,0.0,U,0
4606,1.69,2.23,6080106.0,8500,4600.0,4,True,0,1,0,9,0,1.5,U,0
6185,7.11,7.93,3287761.0,13900,8500.0,55,True,1,0,4,85,1,3.5,U,0
35003,0.0,0.66,13403664.0,140,210.0,1,True,0,0,0,1,0,30.0,U,0
53308,0.0,0.66,13001648.0,7200,6800.0,12,True,0,0,1,17,0,13.0,U,0
4646,0.0,0.27,3289524.0,23800,15400.0,27,True,0,1,1,37,0,4.5,L,1
6203,16.7,17.09,3287800.0,49800,38600.0,95,True,5,2,7,190,1,8.5,L,1
38407,0.0,10.19,3288483.0,650,650.0,3,True,1,0,0,13,0,15.5,U,0
54009,1.59,1.97,8504829.0,3100,6400.0,4,True,0,0,0,4,0,45.0,U,0
6203,15.65,16.54,3287798.0,50600,40600.0,139,True,5,1,6,224,1,9.0,L,1
7263,58.38,145.14,11940233.0,270,410.0,9,True,3,0,1,44,0,29.5,U,0
4513,3.9,8.66,5153906.0,5000,4800.0,8,True,2,0,1,33,0,14.0,U,0
6203,21.47,21.63,13115362.0,17400,10600.0,20,True,0,1,3,40,0,3.5,L,1
5644,1.05,1.39,7189048.0,13500,15700.0,22,True,0,0,0,22,0,20.0,U,0
7384,0.0,28.67,3288224.0,430,650.0,3,True,0,0,0,3,0,30.0,U,0
4515,25.53,39.37,3286881.0,1100,950.0,7,True,1,0,0,17,0,12.0,U,0
4396,0.81,1.93,3286704.0,9800,5800.0,26,True,0,1,1,36,0,3.0,U,0
6203,18.17,18.95,3287802.0,46800,36400.0,151,True,1,1,6,196,1,8.5,L,1
6449,1.62,2.01,4695712.0,4900,2700.0,3,True,0,0,0,3,0,2.0,U,0
4500,29.76,45.97,6420002.0,17000,19200.0,25,True,2,0,0,45,0,19.0,L,1
3500,161.7,163.83,6410686.0,3500,5400.0,4,True,1,0,1,19,0,31.5,U,0
4655,0.0,0.97,3287011.0,3600,2700.0,7,True,2,0,0,27,0,8.0,U,0
6155,1.11,1.67,11240829.0,22500,14900.0,125,True,6,2,17,280,1,5.0,L,1
4556,0.0,0.57,12623778.0,1800,1800.0,1,True,0,0,0,1,0,15.0,U,0
6460,0.18,0.87,13115546.0,18400,13000.0,20,True,1,0,2,40,0,6.5,U,0
6461,0.61,1.37,3287915.0,28100,17300.0,58,True,1,1,4,93,1,3.5,U,0
3680,46.35,47.09,3286481.0,440,430.0,1,True,0,0,0,1,0,13.5,U,0
4564,0.0,0.57,3286915.0,650,700.0,0,False,0,0,0,0,0,17.0,U,0
5648,0.43,0.79,4747925.0,24600,15200.0,28,True,1,0,3,53,0,4.0,L,1
7100,160.81,173.45,3288112.0,650,850.0,9,True,2,0,0,29,0,23.0,U,0
4009,44.56,59.3,3286549.0,1900,1600.0,13,True,1,0,1,28,0,11.0,U,0
5425,0.0,0.25,7189332.0,3100,5000.0,9,True,1,0,0,19,0,32.5,U,0
6866,4.62,4.86,7301443.0,16000,9000.0,19,True,2,4,1,64,0,2.0,L,1
3873,26.57,28.98,6379332.0,600,750.0,2,True,0,0,0,2,0,21.5,U,0
4120,0.0,0.64,3286595.0,800,600.0,1,True,0,0,0,1,0,8.0,U,0
8400,331.12,339.33,3288364.0,3900,4100.0,8,True,1,1,0,23,0,16.5,U,0
3843,0.0,23.19,3286498.0,1100,1200.0,12,True,2,0,0,32,0,18.0,U,0
4640,60.13,65.06,4327478.0,3900,3600.0,9,True,2,0,1,34,0,12.5,U,0
6185,5.48,6.29,3287757.0,30000,17700.0,78,True,1,2,7,133,1,3.0,L,1
43612,0.0,2.26,3288491.0,2400,2100.0,4,True,0,0,0,4,0,11.0,U,0
56024,0.75,1.46,12861765.0,7800,10500.0,5,True,0,0,0,5,0,25.5,U,0
4682,25.08,31.17,12459322.0,900,900.0,3,True,1,0,2,23,0,15.5,U,0
6203,36.29,37.45,3287834.0,16800,10100.0,52,True,1,6,2,102,1,3.5,L,1
41270,0.0,9.65,7529759.0,850,850.0,3,True,0,0,0,3,0,15.5,U,0
53305,0.0,0.72,13001645.0,4000,5000.0,3,True,0,0,0,3,0,22.5,U,0
6203,14.06,14.99,3287793.0,52600,42000.0,74,True,5,0,4,144,1,9.0,L,1
6203,19.64,19.67,13112506.0,13700,10000.0,5,True,0,0,0,5,0,7.0,L,1
7200,228.16,239.99,6109162.0,10600,12800.0,30,True,4,2,0,80,1,21.0,U,0
4515,19.13,19.22,5156344.0,8800,5500.0,3,True,0,0,0,3,0,4.0,U,0
